run_name,seed,budget,query_concept,count
neural_baseline_lambda_s_0,3,19,surgical_work,22
neural_baseline_lambda_s_0,3,19,dental_or_oral_health,19
neural_baseline_lambda_s_0,3,19,therapy_or_counseling,14
neural_baseline_lambda_s_0,3,19,public_presence_or_recognition,8
neural_baseline_lambda_s_0,3,19,religious_ministry,8
neural_baseline_lambda_s_0,3,19,legal_or_regulatory_work,7
neural_baseline_lambda_s_0,3,19,music_composition,7
neural_baseline_lambda_s_0,3,19,building_or_spatial_design,6
neural_baseline_lambda_s_0,3,19,child_or_family_care_mentions,6
neural_baseline_lambda_s_0,3,19,nursing_care,6
neural_baseline_lambda_s_0,3,19,software_development,5
neural_baseline_lambda_s_0,3,19,literary_writing,3
neural_baseline_lambda_s_0,3,19,camera_or_photography_work,2
neural_baseline_lambda_s_0,3,19,technical_or_engineering_work,2
neural_baseline_lambda_s_0,3,19,advanced_degree_or_training,1
neural_baseline_lambda_s_0,3,19,design_work,1
neural_baseline_lambda_s_0,3,19,fashion_or_modeling_work,1
neural_baseline_lambda_s_0,3,20,financial_or_accounting_work,726
neural_baseline_lambda_s_0,3,20,education_or_academic_work,180
neural_baseline_lambda_s_0,3,20,public_speaking_or_events,151
neural_baseline_lambda_s_0,3,20,music_composition,139
neural_baseline_lambda_s_0,3,20,building_or_spatial_design,105
neural_baseline_lambda_s_0,3,20,legal_practice,101
neural_baseline_lambda_s_0,3,20,public_presence_or_recognition,84
neural_baseline_lambda_s_0,3,20,technical_infrastructure,82
neural_baseline_lambda_s_0,3,20,teaching_or_instruction,72
neural_baseline_lambda_s_0,3,20,mind_body_practice,62
neural_baseline_lambda_s_0,3,20,surgical_work,59
neural_baseline_lambda_s_0,3,20,advanced_degree_or_training,49
neural_baseline_lambda_s_0,3,20,media_or_publishing_work,40
neural_baseline_lambda_s_0,3,20,child_or_family_care_mentions,30
neural_baseline_lambda_s_0,3,20,comedy_or_stage_performance,27
neural_baseline_lambda_s_0,3,20,design_work,20
neural_baseline_lambda_s_0,3,20,fashion_or_modeling_work,19
neural_baseline_lambda_s_0,3,20,therapy_or_counseling,14
neural_baseline_lambda_s_0,3,20,fitness_instruction,9
neural_baseline_lambda_s_0,3,20,dental_or_oral_health,8
neural_baseline_lambda_s_0,3,20,religious_ministry,7
neural_baseline_lambda_s_0,3,20,software_development,7
neural_baseline_lambda_s_0,3,20,university_affiliation,4
neural_baseline_lambda_s_0,3,20,technical_or_engineering_work,3
neural_baseline_lambda_s_0,3,20,camera_or_photography_work,1
neural_baseline_lambda_s_0,3,20,film_or_video_production,1
neural_baseline_lambda_s_0,4,1,creative_or_artistic_work,2000
neural_baseline_lambda_s_0,4,2,health_or_wellness_work,1282
neural_baseline_lambda_s_0,4,2,film_or_video_production,718
neural_baseline_lambda_s_0,4,3,legal_or_regulatory_work,692
neural_baseline_lambda_s_0,4,3,live_music_or_recording,621
neural_baseline_lambda_s_0,4,3,female_pronouns,590
neural_baseline_lambda_s_0,4,3,visual_art_practice,97
neural_baseline_lambda_s_0,4,4,female_pronouns,789
neural_baseline_lambda_s_0,4,4,visual_art_practice,524
neural_baseline_lambda_s_0,4,4,clinical_care,309
neural_baseline_lambda_s_0,4,4,dental_or_oral_health,281
neural_baseline_lambda_s_0,4,4,live_music_or_recording,92
neural_baseline_lambda_s_0,4,4,camera_or_photography_work,5
neural_baseline_lambda_s_0,4,5,clinical_care,973
neural_baseline_lambda_s_0,4,5,design_work,413
neural_baseline_lambda_s_0,4,5,dental_or_oral_health,168
neural_baseline_lambda_s_0,4,5,legal_or_regulatory_work,141
neural_baseline_lambda_s_0,4,5,camera_or_photography_work,111
neural_baseline_lambda_s_0,4,5,visual_art_practice,97
neural_baseline_lambda_s_0,4,5,literary_writing,88
neural_baseline_lambda_s_0,4,5,female_pronouns,5
neural_baseline_lambda_s_0,4,5,live_music_or_recording,4
neural_baseline_lambda_s_0,4,6,literary_writing,568
neural_baseline_lambda_s_0,4,6,visual_art_practice,399
neural_baseline_lambda_s_0,4,6,nursing_care,397
neural_baseline_lambda_s_0,4,6,design_work,373
neural_baseline_lambda_s_0,4,6,dental_or_oral_health,149
neural_baseline_lambda_s_0,4,6,female_pronouns,60
neural_baseline_lambda_s_0,4,6,legal_or_regulatory_work,53
neural_baseline_lambda_s_0,4,6,live_music_or_recording,1
neural_baseline_lambda_s_0,4,7,female_pronouns,556
neural_baseline_lambda_s_0,4,7,design_work,494
neural_baseline_lambda_s_0,4,7,nutrition_or_diet_guidance,396
neural_baseline_lambda_s_0,4,7,visual_art_practice,284
neural_baseline_lambda_s_0,4,7,nursing_care,202
neural_baseline_lambda_s_0,4,7,literary_writing,62
neural_baseline_lambda_s_0,4,7,camera_or_photography_work,5
neural_baseline_lambda_s_0,4,7,dental_or_oral_health,1
neural_baseline_lambda_s_0,4,8,live_music_or_recording,683
neural_baseline_lambda_s_0,4,8,camera_or_photography_work,558
neural_baseline_lambda_s_0,4,8,male_pronouns,459
neural_baseline_lambda_s_0,4,8,nutrition_or_diet_guidance,140
neural_baseline_lambda_s_0,4,8,design_work,121
neural_baseline_lambda_s_0,4,8,health_or_wellness_work,39
neural_baseline_lambda_s_0,4,9,literary_writing,683
neural_baseline_lambda_s_0,4,9,health_or_wellness_work,679
neural_baseline_lambda_s_0,4,9,legal_or_regulatory_work,200
neural_baseline_lambda_s_0,4,9,surgical_work,196
neural_baseline_lambda_s_0,4,9,male_pronouns,139
neural_baseline_lambda_s_0,4,9,nutrition_or_diet_guidance,52
neural_baseline_lambda_s_0,4,9,camera_or_photography_work,37
neural_baseline_lambda_s_0,4,9,live_music_or_recording,9
neural_baseline_lambda_s_0,4,9,design_work,3
neural_baseline_lambda_s_0,4,9,clinical_care,2
neural_baseline_lambda_s_0,4,10,legal_or_regulatory_work,902
neural_baseline_lambda_s_0,4,10,film_or_video_production,347
neural_baseline_lambda_s_0,4,10,male_pronouns,337
neural_baseline_lambda_s_0,4,10,mind_body_practice,167
neural_baseline_lambda_s_0,4,10,design_work,141
neural_baseline_lambda_s_0,4,10,live_music_or_recording,50
neural_baseline_lambda_s_0,4,10,surgical_work,33
neural_baseline_lambda_s_0,4,10,clinical_care,10
neural_baseline_lambda_s_0,4,10,nutrition_or_diet_guidance,9
neural_baseline_lambda_s_0,4,10,camera_or_photography_work,2
neural_baseline_lambda_s_0,4,10,visual_art_practice,2
neural_baseline_lambda_s_0,4,11,clinical_care,668
neural_baseline_lambda_s_0,4,11,male_pronouns,390
neural_baseline_lambda_s_0,4,11,film_or_video_production,336
neural_baseline_lambda_s_0,4,11,mind_body_practice,310
neural_baseline_lambda_s_0,4,11,surgical_work,167
neural_baseline_lambda_s_0,4,11,medical_training,64
neural_baseline_lambda_s_0,4,11,design_work,50
neural_baseline_lambda_s_0,4,11,visual_art_practice,6
neural_baseline_lambda_s_0,4,11,legal_or_regulatory_work,5
neural_baseline_lambda_s_0,4,11,dental_or_oral_health,2
neural_baseline_lambda_s_0,4,11,nutrition_or_diet_guidance,2
neural_baseline_lambda_s_0,4,12,male_pronouns,668
neural_baseline_lambda_s_0,4,12,camera_or_photography_work,399
neural_baseline_lambda_s_0,4,12,medical_training,324
neural_baseline_lambda_s_0,4,12,nutrition_or_diet_guidance,284
neural_baseline_lambda_s_0,4,12,teaching_or_instruction,141
neural_baseline_lambda_s_0,4,12,mind_body_practice,66
neural_baseline_lambda_s_0,4,12,visual_art_practice,51
neural_baseline_lambda_s_0,4,12,clinical_care,38
neural_baseline_lambda_s_0,4,12,design_work,17
neural_baseline_lambda_s_0,4,12,nursing_care,7
neural_baseline_lambda_s_0,4,12,dental_or_oral_health,4
neural_baseline_lambda_s_0,4,12,legal_or_regulatory_work,1
neural_baseline_lambda_s_0,4,13,technical_or_engineering_work,1065
neural_baseline_lambda_s_0,4,13,camera_or_photography_work,283
neural_baseline_lambda_s_0,4,13,therapy_or_counseling,275
neural_baseline_lambda_s_0,4,13,design_work,113
neural_baseline_lambda_s_0,4,13,visual_art_practice,59
neural_baseline_lambda_s_0,4,13,mind_body_practice,57
neural_baseline_lambda_s_0,4,13,fitness_instruction,45
neural_baseline_lambda_s_0,4,13,media_or_publishing_work,37
neural_baseline_lambda_s_0,4,13,nutrition_or_diet_guidance,23
neural_baseline_lambda_s_0,4,13,comedy_or_stage_performance,20
neural_baseline_lambda_s_0,4,13,medical_training,9
neural_baseline_lambda_s_0,4,13,male_pronouns,5
neural_baseline_lambda_s_0,4,13,legal_or_regulatory_work,4
neural_baseline_lambda_s_0,4,13,surgical_work,2
neural_baseline_lambda_s_0,4,13,teaching_or_instruction,2
neural_baseline_lambda_s_0,4,13,literary_writing,1
neural_baseline_lambda_s_0,4,14,comedy_or_stage_performance,687
neural_baseline_lambda_s_0,4,14,mind_body_practice,304
neural_baseline_lambda_s_0,4,14,design_work,274
neural_baseline_lambda_s_0,4,14,dental_or_oral_health,248
neural_baseline_lambda_s_0,4,14,media_or_publishing_work,196
neural_baseline_lambda_s_0,4,14,therapy_or_counseling,147
neural_baseline_lambda_s_0,4,14,surgical_work,48
neural_baseline_lambda_s_0,4,14,education_or_academic_work,34
neural_baseline_lambda_s_0,4,14,teaching_or_instruction,28
neural_baseline_lambda_s_0,4,14,technical_or_engineering_work,21
neural_baseline_lambda_s_0,4,14,visual_art_practice,4
neural_baseline_lambda_s_0,4,14,nursing_care,3
neural_baseline_lambda_s_0,4,14,male_pronouns,2
neural_baseline_lambda_s_0,4,14,camera_or_photography_work,1
neural_baseline_lambda_s_0,4,14,fitness_instruction,1
neural_baseline_lambda_s_0,4,14,medical_training,1
neural_baseline_lambda_s_0,4,14,parent_role_mentions,1
neural_baseline_lambda_s_0,4,15,music_composition,484
neural_baseline_lambda_s_0,4,15,teaching_or_instruction,273
neural_baseline_lambda_s_0,4,15,media_or_publishing_work,256
neural_baseline_lambda_s_0,4,15,nutrition_or_diet_guidance,222
neural_baseline_lambda_s_0,4,15,nursing_care,198
neural_baseline_lambda_s_0,4,15,technical_or_engineering_work,194
neural_baseline_lambda_s_0,4,15,parent_role_mentions,124
neural_baseline_lambda_s_0,4,15,dental_or_oral_health,78
neural_baseline_lambda_s_0,4,15,visual_art_practice,50
neural_baseline_lambda_s_0,4,15,fitness_instruction,45
neural_baseline_lambda_s_0,4,15,education_or_academic_work,39
neural_baseline_lambda_s_0,4,15,therapy_or_counseling,20
neural_baseline_lambda_s_0,4,15,surgical_work,10
neural_baseline_lambda_s_0,4,15,comedy_or_stage_performance,5
neural_baseline_lambda_s_0,4,15,live_music_or_recording,1
neural_baseline_lambda_s_0,4,15,medical_training,1
neural_baseline_lambda_s_0,4,16,media_or_publishing_work,552
neural_baseline_lambda_s_0,4,16,teaching_or_instruction,372
neural_baseline_lambda_s_0,4,16,technical_or_engineering_work,367
neural_baseline_lambda_s_0,4,16,music_composition,210
neural_baseline_lambda_s_0,4,16,fitness_instruction,118
neural_baseline_lambda_s_0,4,16,nursing_care,107
neural_baseline_lambda_s_0,4,16,education_or_academic_work,86
neural_baseline_lambda_s_0,4,16,dental_or_oral_health,48
neural_baseline_lambda_s_0,4,16,therapy_or_counseling,36
neural_baseline_lambda_s_0,4,16,comedy_or_stage_performance,27
neural_baseline_lambda_s_0,4,16,live_music_or_recording,20
neural_baseline_lambda_s_0,4,16,nutrition_or_diet_guidance,19
neural_baseline_lambda_s_0,4,16,medical_training,9
neural_baseline_lambda_s_0,4,16,visual_art_practice,8
neural_baseline_lambda_s_0,4,16,literary_writing,7
neural_baseline_lambda_s_0,4,16,mind_body_practice,6
neural_baseline_lambda_s_0,4,16,parent_role_mentions,6
neural_baseline_lambda_s_0,4,16,software_development,2
neural_baseline_lambda_s_0,4,17,teaching_or_instruction,471
neural_baseline_lambda_s_0,4,17,building_or_spatial_design,465
neural_baseline_lambda_s_0,4,17,media_or_publishing_work,255
neural_baseline_lambda_s_0,4,17,comedy_or_stage_performance,193
neural_baseline_lambda_s_0,4,17,mind_body_practice,128
neural_baseline_lambda_s_0,4,17,medical_training,101
neural_baseline_lambda_s_0,4,17,education_or_academic_work,83
neural_baseline_lambda_s_0,4,17,female_gendered_titles,82
neural_baseline_lambda_s_0,4,17,parent_role_mentions,68
neural_baseline_lambda_s_0,4,17,fitness_instruction,66
neural_baseline_lambda_s_0,4,17,software_development,30
neural_baseline_lambda_s_0,4,17,music_composition,13
neural_baseline_lambda_s_0,4,17,therapy_or_counseling,12
neural_baseline_lambda_s_0,4,17,technical_or_engineering_work,8
neural_baseline_lambda_s_0,4,17,surgical_work,6
neural_baseline_lambda_s_0,4,17,visual_art_practice,6
neural_baseline_lambda_s_0,4,17,live_music_or_recording,4
neural_baseline_lambda_s_0,4,17,nutrition_or_diet_guidance,4
neural_baseline_lambda_s_0,4,17,literary_writing,3
neural_baseline_lambda_s_0,4,17,dental_or_oral_health,1
neural_baseline_lambda_s_0,4,17,design_work,1
neural_baseline_lambda_s_0,4,18,teaching_or_instruction,667
neural_baseline_lambda_s_0,4,18,media_or_publishing_work,356
neural_baseline_lambda_s_0,4,18,software_development,340
neural_baseline_lambda_s_0,4,18,female_gendered_titles,258
neural_baseline_lambda_s_0,4,18,medical_training,60
neural_baseline_lambda_s_0,4,18,education_or_academic_work,56
neural_baseline_lambda_s_0,4,18,literary_writing,50
neural_baseline_lambda_s_0,4,18,celebrity_or_public_attention,48
neural_baseline_lambda_s_0,4,18,live_music_or_recording,34
neural_baseline_lambda_s_0,4,18,comedy_or_stage_performance,32
neural_baseline_lambda_s_0,4,18,fitness_instruction,18
neural_baseline_lambda_s_0,4,18,visual_art_practice,17
neural_baseline_lambda_s_0,4,18,parent_role_mentions,15
neural_baseline_lambda_s_0,4,18,fashion_or_modeling_work,9
neural_baseline_lambda_s_0,4,18,technical_or_engineering_work,9
neural_baseline_lambda_s_0,4,18,therapy_or_counseling,7
neural_baseline_lambda_s_0,4,18,film_or_video_production,5
neural_baseline_lambda_s_0,4,18,building_or_spatial_design,4
neural_baseline_lambda_s_0,4,18,music_composition,4
neural_baseline_lambda_s_0,4,18,nutrition_or_diet_guidance,3
neural_baseline_lambda_s_0,4,18,dental_or_oral_health,2
neural_baseline_lambda_s_0,4,18,financial_or_accounting_work,2
neural_baseline_lambda_s_0,4,18,legal_or_regulatory_work,1
neural_baseline_lambda_s_0,4,18,manual_body_treatment,1
neural_baseline_lambda_s_0,4,18,mind_body_practice,1
neural_baseline_lambda_s_0,4,18,nursing_care,1
neural_baseline_lambda_s_0,4,19,education_or_academic_work,610
neural_baseline_lambda_s_0,4,19,fashion_or_modeling_work,220
neural_baseline_lambda_s_0,4,19,financial_or_accounting_work,198
neural_baseline_lambda_s_0,4,19,dental_or_oral_health,184
neural_baseline_lambda_s_0,4,19,media_or_publishing_work,118
neural_baseline_lambda_s_0,4,19,software_development,106
neural_baseline_lambda_s_0,4,19,female_gendered_titles,87
neural_baseline_lambda_s_0,4,19,celebrity_or_public_attention,76
neural_baseline_lambda_s_0,4,19,technical_or_engineering_work,75
neural_baseline_lambda_s_0,4,19,literary_writing,74
neural_baseline_lambda_s_0,4,19,comedy_or_stage_performance,69
neural_baseline_lambda_s_0,4,19,nutrition_or_diet_guidance,54
neural_baseline_lambda_s_0,4,19,mind_body_practice,47
neural_baseline_lambda_s_0,4,19,fitness_instruction,16
neural_baseline_lambda_s_0,4,19,medical_training,16
neural_baseline_lambda_s_0,4,19,live_music_or_recording,15
neural_baseline_lambda_s_0,4,19,teaching_or_instruction,15
neural_baseline_lambda_s_0,4,19,building_or_spatial_design,6
neural_baseline_lambda_s_0,4,19,film_or_video_production,5
neural_baseline_lambda_s_0,4,19,parent_role_mentions,5
neural_baseline_lambda_s_0,4,19,therapy_or_counseling,2
neural_baseline_lambda_s_0,4,19,advanced_degree_or_training,1
neural_baseline_lambda_s_0,4,19,manual_body_treatment,1
neural_baseline_lambda_s_0,4,20,software_development,470
neural_baseline_lambda_s_0,4,20,mind_body_practice,290
neural_baseline_lambda_s_0,4,20,fashion_or_modeling_work,201
neural_baseline_lambda_s_0,4,20,education_or_academic_work,167
neural_baseline_lambda_s_0,4,20,business_or_management_education,124
neural_baseline_lambda_s_0,4,20,management_or_leadership,121
neural_baseline_lambda_s_0,4,20,fitness_instruction,110
neural_baseline_lambda_s_0,4,20,technical_or_engineering_work,92
neural_baseline_lambda_s_0,4,20,building_or_spatial_design,69
neural_baseline_lambda_s_0,4,20,parent_role_mentions,60
neural_baseline_lambda_s_0,4,20,comedy_or_stage_performance,58
neural_baseline_lambda_s_0,4,20,financial_or_accounting_work,56
neural_baseline_lambda_s_0,4,20,manual_body_treatment,39
neural_baseline_lambda_s_0,4,20,female_gendered_titles,37
neural_baseline_lambda_s_0,4,20,interior_or_decorative_design,24
neural_baseline_lambda_s_0,4,20,media_or_publishing_work,23
neural_baseline_lambda_s_0,4,20,literary_writing,20
neural_baseline_lambda_s_0,4,20,medical_training,12
neural_baseline_lambda_s_0,4,20,therapy_or_counseling,11
neural_baseline_lambda_s_0,4,20,nutrition_or_diet_guidance,5
neural_baseline_lambda_s_0,4,20,dental_or_oral_health,3
neural_baseline_lambda_s_0,4,20,surgical_work,2
neural_baseline_lambda_s_0,4,20,teaching_or_instruction,2
neural_baseline_lambda_s_0,4,20,camera_or_photography_work,1
neural_baseline_lambda_s_0,4,20,celebrity_or_public_attention,1
neural_baseline_lambda_s_0,4,20,film_or_video_production,1
neural_baseline_lambda_s_0,4,20,legal_or_regulatory_work,1
neural_claq_lambda_s_0_4,0,1,creative_or_artistic_work,2000
neural_claq_lambda_s_0_4,0,2,health_or_wellness_work,1282
neural_claq_lambda_s_0_4,0,2,live_music_or_recording,718
neural_claq_lambda_s_0_4,0,3,visual_art_practice,718
neural_claq_lambda_s_0_4,0,3,legal_or_regulatory_work,692
neural_claq_lambda_s_0_4,0,3,mind_body_practice,590
neural_claq_lambda_s_0_4,0,4,literary_writing,718
neural_claq_lambda_s_0_4,0,4,technical_or_engineering_work,692
neural_claq_lambda_s_0_4,0,4,clinical_care,590
neural_claq_lambda_s_0_4,0,5,design_work,1077
neural_claq_lambda_s_0_4,0,5,dental_or_oral_health,396
neural_claq_lambda_s_0_4,0,5,film_or_video_production,333
neural_claq_lambda_s_0_4,0,5,nutrition_or_diet_guidance,194
neural_claq_lambda_s_0_4,0,6,clinical_care,692
neural_claq_lambda_s_0_4,0,6,nursing_care,397
neural_claq_lambda_s_0_4,0,6,film_or_video_production,385
neural_claq_lambda_s_0_4,0,6,design_work,333
neural_claq_lambda_s_0_4,0,6,legal_or_regulatory_work,193
neural_claq_lambda_s_0_4,0,7,health_or_wellness_work,718
neural_claq_lambda_s_0_4,0,7,visual_art_practice,683
neural_claq_lambda_s_0_4,0,7,nutrition_or_diet_guidance,396
neural_claq_lambda_s_0_4,0,7,dental_or_oral_health,167
neural_claq_lambda_s_0_4,0,7,nursing_care,35
neural_claq_lambda_s_0_4,0,7,legal_or_regulatory_work,1
neural_claq_lambda_s_0_4,0,8,legal_or_regulatory_work,1102
neural_claq_lambda_s_0_4,0,8,live_music_or_recording,683
neural_claq_lambda_s_0_4,0,8,nursing_care,167
neural_claq_lambda_s_0_4,0,8,dental_or_oral_health,36
neural_claq_lambda_s_0_4,0,8,clinical_care,12
neural_claq_lambda_s_0_4,0,9,technical_or_engineering_work,1296
neural_claq_lambda_s_0_4,0,9,mind_body_practice,699
neural_claq_lambda_s_0_4,0,9,nutrition_or_diet_guidance,3
neural_claq_lambda_s_0_4,0,9,dental_or_oral_health,2
neural_claq_lambda_s_0_4,0,10,clinical_care,706
neural_claq_lambda_s_0_4,0,10,film_or_video_production,683
neural_claq_lambda_s_0_4,0,10,design_work,585
neural_claq_lambda_s_0_4,0,10,legal_or_regulatory_work,9
neural_claq_lambda_s_0_4,0,10,nutrition_or_diet_guidance,6
neural_claq_lambda_s_0_4,0,10,education_or_academic_work,5
neural_claq_lambda_s_0_4,0,10,mind_body_practice,3
neural_claq_lambda_s_0_4,0,10,nursing_care,2
neural_claq_lambda_s_0_4,0,10,camera_or_photography_work,1
neural_claq_lambda_s_0_4,0,11,camera_or_photography_work,711
neural_claq_lambda_s_0_4,0,11,literary_writing,683
neural_claq_lambda_s_0_4,0,11,education_or_academic_work,585
neural_claq_lambda_s_0_4,0,11,visual_art_practice,9
neural_claq_lambda_s_0_4,0,11,nutrition_or_diet_guidance,6
neural_claq_lambda_s_0_4,0,11,design_work,5
neural_claq_lambda_s_0_4,0,11,technical_or_engineering_work,1
neural_claq_lambda_s_0_4,0,12,mind_body_practice,708
neural_claq_lambda_s_0_4,0,12,nutrition_or_diet_guidance,688
neural_claq_lambda_s_0_4,0,12,female_pronouns,396
neural_claq_lambda_s_0_4,0,12,teaching_or_instruction,194
neural_claq_lambda_s_0_4,0,12,live_music_or_recording,9
neural_claq_lambda_s_0_4,0,12,camera_or_photography_work,4
neural_claq_lambda_s_0_4,0,12,legal_or_regulatory_work,1
neural_claq_lambda_s_0_4,0,13,dental_or_oral_health,667
neural_claq_lambda_s_0_4,0,13,media_or_publishing_work,666
neural_claq_lambda_s_0_4,0,13,medical_training,373
neural_claq_lambda_s_0_4,0,13,female_pronouns,84
neural_claq_lambda_s_0_4,0,13,visual_art_practice,79
neural_claq_lambda_s_0_4,0,13,male_pronouns,54
neural_claq_lambda_s_0_4,0,13,building_or_spatial_design,46
neural_claq_lambda_s_0_4,0,13,music_composition,17
neural_claq_lambda_s_0_4,0,13,film_or_video_production,6
neural_claq_lambda_s_0_4,0,13,manual_body_treatment,4
neural_claq_lambda_s_0_4,0,13,technical_or_engineering_work,3
neural_claq_lambda_s_0_4,0,13,nutrition_or_diet_guidance,1
neural_claq_lambda_s_0_4,0,14,media_or_publishing_work,748
neural_claq_lambda_s_0_4,0,14,male_pronouns,425
neural_claq_lambda_s_0_4,0,14,music_composition,378
neural_claq_lambda_s_0_4,0,14,building_or_spatial_design,160
neural_claq_lambda_s_0_4,0,14,education_or_academic_work,158
neural_claq_lambda_s_0_4,0,14,medical_training,52
neural_claq_lambda_s_0_4,0,14,visual_art_practice,34
neural_claq_lambda_s_0_4,0,14,female_pronouns,19
neural_claq_lambda_s_0_4,0,14,dental_or_oral_health,14
neural_claq_lambda_s_0_4,0,14,camera_or_photography_work,6
neural_claq_lambda_s_0_4,0,14,teaching_or_instruction,3
neural_claq_lambda_s_0_4,0,14,live_music_or_recording,2
neural_claq_lambda_s_0_4,0,14,comedy_or_stage_performance,1
neural_claq_lambda_s_0_4,0,15,public_speaking_or_events,537
neural_claq_lambda_s_0_4,0,15,building_or_spatial_design,347
neural_claq_lambda_s_0_4,0,15,teaching_or_instruction,313
neural_claq_lambda_s_0_4,0,15,music_composition,237
neural_claq_lambda_s_0_4,0,15,nursing_care,133
neural_claq_lambda_s_0_4,0,15,live_music_or_recording,80
neural_claq_lambda_s_0_4,0,15,visual_art_practice,66
neural_claq_lambda_s_0_4,0,15,female_pronouns,64
neural_claq_lambda_s_0_4,0,15,media_or_publishing_work,49
neural_claq_lambda_s_0_4,0,15,education_or_academic_work,40
neural_claq_lambda_s_0_4,0,15,medical_training,37
neural_claq_lambda_s_0_4,0,15,software_development,37
neural_claq_lambda_s_0_4,0,15,male_pronouns,32
neural_claq_lambda_s_0_4,0,15,camera_or_photography_work,7
neural_claq_lambda_s_0_4,0,15,dental_or_oral_health,6
neural_claq_lambda_s_0_4,0,15,technical_or_engineering_work,6
neural_claq_lambda_s_0_4,0,15,film_or_video_production,3
neural_claq_lambda_s_0_4,0,15,comedy_or_stage_performance,2
neural_claq_lambda_s_0_4,0,15,legal_or_regulatory_work,2
neural_claq_lambda_s_0_4,0,15,business_or_client_service,1
neural_claq_lambda_s_0_4,0,15,manual_body_treatment,1
neural_claq_lambda_s_0_4,0,16,camera_or_photography_work,534
neural_claq_lambda_s_0_4,0,16,education_or_academic_work,489
neural_claq_lambda_s_0_4,0,16,visual_art_practice,165
neural_claq_lambda_s_0_4,0,16,building_or_spatial_design,152
neural_claq_lambda_s_0_4,0,16,comedy_or_stage_performance,120
neural_claq_lambda_s_0_4,0,16,surgical_work,110
neural_claq_lambda_s_0_4,0,16,media_or_publishing_work,91
neural_claq_lambda_s_0_4,0,16,teaching_or_instruction,74
neural_claq_lambda_s_0_4,0,16,medical_training,54
neural_claq_lambda_s_0_4,0,16,male_pronouns,43
neural_claq_lambda_s_0_4,0,16,reporting_or_news_work,40
neural_claq_lambda_s_0_4,0,16,music_composition,35
neural_claq_lambda_s_0_4,0,16,live_music_or_recording,30
neural_claq_lambda_s_0_4,0,16,female_pronouns,29
neural_claq_lambda_s_0_4,0,16,public_speaking_or_events,13
neural_claq_lambda_s_0_4,0,16,software_development,11
neural_claq_lambda_s_0_4,0,16,gendered_organization_or_award,4
neural_claq_lambda_s_0_4,0,16,nursing_care,4
neural_claq_lambda_s_0_4,0,16,parent_role_mentions,2
neural_claq_lambda_s_0_4,0,17,nursing_care,474
neural_claq_lambda_s_0_4,0,17,software_development,339
neural_claq_lambda_s_0_4,0,17,reporting_or_news_work,290
neural_claq_lambda_s_0_4,0,17,camera_or_photography_work,136
neural_claq_lambda_s_0_4,0,17,surgical_work,125
neural_claq_lambda_s_0_4,0,17,media_or_publishing_work,119
neural_claq_lambda_s_0_4,0,17,comedy_or_stage_performance,93
neural_claq_lambda_s_0_4,0,17,parent_role_mentions,82
neural_claq_lambda_s_0_4,0,17,live_music_or_recording,81
neural_claq_lambda_s_0_4,0,17,visual_art_practice,64
neural_claq_lambda_s_0_4,0,17,gendered_organization_or_award,45
neural_claq_lambda_s_0_4,0,17,medical_training,42
neural_claq_lambda_s_0_4,0,17,male_pronouns,40
neural_claq_lambda_s_0_4,0,17,music_composition,38
neural_claq_lambda_s_0_4,0,17,teaching_or_instruction,15
neural_claq_lambda_s_0_4,0,17,education_or_academic_work,12
neural_claq_lambda_s_0_4,0,17,female_pronouns,3
neural_claq_lambda_s_0_4,0,17,public_speaking_or_events,2
neural_claq_lambda_s_0_4,0,18,software_development,983
neural_claq_lambda_s_0_4,0,18,comedy_or_stage_performance,323
neural_claq_lambda_s_0_4,0,18,surgical_work,136
neural_claq_lambda_s_0_4,0,18,reporting_or_news_work,135
neural_claq_lambda_s_0_4,0,18,media_or_publishing_work,99
neural_claq_lambda_s_0_4,0,18,public_speaking_or_events,60
neural_claq_lambda_s_0_4,0,18,live_music_or_recording,53
neural_claq_lambda_s_0_4,0,18,visual_art_practice,44
neural_claq_lambda_s_0_4,0,18,medical_training,43
neural_claq_lambda_s_0_4,0,18,celebrity_or_public_attention,41
neural_claq_lambda_s_0_4,0,18,education_or_academic_work,40
neural_claq_lambda_s_0_4,0,18,gendered_organization_or_award,13
neural_claq_lambda_s_0_4,0,18,financial_or_accounting_work,11
neural_claq_lambda_s_0_4,0,18,literary_writing,7
neural_claq_lambda_s_0_4,0,18,male_pronouns,5
neural_claq_lambda_s_0_4,0,18,parent_role_mentions,3
neural_claq_lambda_s_0_4,0,18,spouse_or_partner_mentions,2
neural_claq_lambda_s_0_4,0,18,building_or_spatial_design,1
neural_claq_lambda_s_0_4,0,18,female_pronouns,1
neural_claq_lambda_s_0_4,0,19,education_or_academic_work,456
neural_claq_lambda_s_0_4,0,19,software_development,278
neural_claq_lambda_s_0_4,0,19,reporting_or_news_work,257
neural_claq_lambda_s_0_4,0,19,public_speaking_or_events,178
neural_claq_lambda_s_0_4,0,19,comedy_or_stage_performance,157
neural_claq_lambda_s_0_4,0,19,media_or_publishing_work,151
neural_claq_lambda_s_0_4,0,19,gendered_organization_or_award,123
neural_claq_lambda_s_0_4,0,19,visual_art_practice,76
neural_claq_lambda_s_0_4,0,19,parent_role_mentions,62
neural_claq_lambda_s_0_4,0,19,medical_training,58
neural_claq_lambda_s_0_4,0,19,fashion_or_modeling_work,54
